location,date,transportation_type,Value,E3_Fiscal measures,E4_International support,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,reproduction_rate,positive_rate,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,population_density,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,DayName,weekend_days,is_holiday
United States,2020-03-19,walking,56.3,0,0,67.13,52.08,59.52,0,41.278,5.212,0.096,3.62,0.055,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-03-20,driving,74.33,0,0,67.13,52.08,59.52,0,60.513,7.687,0.139,3.52,0.063,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-03-20,walking,59.59,0,0,67.13,52.08,59.52,0,60.513,7.687,0.139,3.52,0.063,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-03-21,driving,62.31,0,0,72.69,55.21,63.1,0,78.625,9.947,0.18,3.34,0.066,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-03-21,walking,52.26,0,0,72.69,55.21,63.1,0,78.625,9.947,0.18,3.34,0.066,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-03-22,driving,46.45,0,0,72.69,55.21,63.1,0,105.431,13.675,0.23,3.21,0.078,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-03-22,walking,39.71,0,0,72.69,55.21,63.1,0,105.431,13.675,0.23,3.21,0.078,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-03-23,driving,55.73,0,0,72.69,55.21,63.1,0,139.383,17.892,0.3,2.99,0.09,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-03-23,walking,44.31,0,0,72.69,55.21,63.1,0,139.383,17.892,0.3,2.99,0.09,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-03-24,driving,55.52,0,0,72.69,55.21,63.1,0,171.464,21.684,0.388,2.74,0.096,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-03-24,walking,46.34,0,0,72.69,55.21,63.1,0,171.464,21.684,0.388,2.74,0.096,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-03-25,driving,55.24,0,0,72.69,55.21,63.1,0,207.965,25.752,0.507,2.54,0.101,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-03-25,walking,46.04,0,0,72.69,55.21,63.1,0,207.965,25.752,0.507,2.54,0.101,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-03-26,driving,56.81,0,274000000,72.69,55.21,63.1,0,261.91,31.519,0.656,2.4,0.111,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-03-26,walking,48.25,0,274000000,72.69,55.21,63.1,0,261.91,31.519,0.656,2.4,0.111,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-03-27,driving,62.22,1957600000000,0,72.69,63.02,63.1,62.5,318.375,36.837,0.834,2.29,0.119,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-03-27,walking,51.95,1957600000000,0,72.69,63.02,63.1,62.5,318.375,36.837,0.834,2.29,0.119,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-03-28,driving,52.56,0,0,72.69,63.02,63.1,62.5,377.68,42.722,1.08,2.19,0.13,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-03-28,walking,44.42,0,0,72.69,63.02,63.1,62.5,377.68,42.722,1.08,2.19,0.13,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-03-29,driving,42.96,0,0,72.69,63.02,63.1,62.5,434.776,47.049,1.28,2.1,0.137,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-03-29,walking,38.29,0,0,72.69,63.02,63.1,62.5,434.776,47.049,1.28,2.1,0.137,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-03-30,driving,53.53,0,0,72.69,63.02,63.1,62.5,501.467,51.726,1.505,2.01,0.142,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-03-30,walking,45.36,0,0,72.69,63.02,63.1,62.5,501.467,51.726,1.505,2.01,0.142,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-03-31,driving,53.98,0,0,72.69,63.02,63.1,62.5,580.965,58.5,1.868,1.92,0.154,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-03-31,walking,45.06,0,0,72.69,63.02,63.1,62.5,580.965,58.5,1.868,1.92,0.154,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-04-01,driving,55.49,0,0,72.69,63.02,63.1,62.5,678.505,67.22,2.274,1.82,0.17,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-04-01,walking,47.41,0,0,72.69,63.02,63.1,62.5,678.505,67.22,2.274,1.82,0.17,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-04-02,driving,55.64,0,0,72.69,63.02,63.1,62.5,775.852,73.42,2.748,1.71,0.179,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-04-02,walking,47.1,0,0,72.69,63.02,63.1,62.5,775.852,73.42,2.748,1.71,0.179,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-04-03,driving,60.61,0,0,72.69,63.02,63.1,62.5,873.455,79.297,3.131,1.62,0.187,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-04-03,walking,50.2,0,0,72.69,63.02,63.1,62.5,873.455,79.297,3.131,1.62,0.187,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-04-04,driving,52.22,0,0,72.69,64.58,64.88,62.5,971.297,84.803,3.535,1.56,0.194,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-04-04,walking,45.77,0,0,72.69,64.58,64.88,62.5,971.297,84.803,3.535,1.56,0.194,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-04-05,driving,42.19,0,0,72.69,64.58,64.88,62.5,1061.614,89.548,3.984,1.49,0.199,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-04-05,walking,38.89,0,0,72.69,64.58,64.88,62.5,1061.614,89.548,3.984,1.49,0.199,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-04-06,driving,53.73,0,0,72.69,66.15,66.67,62.5,1156.447,93.569,4.426,1.41,0.204,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-04-06,walking,46.94,0,0,72.69,66.15,66.67,62.5,1156.447,93.569,4.426,1.41,0.204,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-04-07,driving,55.27,0,0,72.69,66.15,66.67,62.5,1249.434,95.496,5.069,1.33,0.201,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-04-07,walking,48.7,0,0,72.69,66.15,66.67,62.5,1249.434,95.496,5.069,1.33,0.201,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-04-08,driving,56.21,0,225000000,72.69,66.15,66.67,62.5,1343.799,95.042,5.448,1.26,0.198,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-04-08,walking,48.77,0,225000000,72.69,66.15,66.67,62.5,1343.799,95.042,5.448,1.26,0.198,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-04-09,driving,56.9,0,0,72.69,66.15,66.67,62.5,1452.384,96.647,5.75,1.2,0.199,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-04-09,walking,46.28,0,0,72.69,66.15,66.67,62.5,1452.384,96.647,5.75,1.2,0.199,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-04-10,driving,63.87,0,0,72.69,66.15,66.67,62.5,1556.32,97.552,6.087,1.16,0.2,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,1
United States,2020-04-10,driving,63.87,0,0,72.69,66.15,66.67,62.5,1556.32,97.552,6.087,1.16,0.2,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,1
United States,2020-04-10,walking,51.97,0,0,72.69,66.15,66.67,62.5,1556.32,97.552,6.087,1.16,0.2,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,1
United States,2020-04-10,walking,51.97,0,0,72.69,66.15,66.67,62.5,1556.32,97.552,6.087,1.16,0.2,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,1
United States,2020-04-11,driving,57.51,0,0,72.69,66.15,66.67,62.5,1644.183,96.127,6.315,1.13,0.187,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-04-11,walking,50.69,0,0,72.69,66.15,66.67,62.5,1644.183,96.127,6.315,1.13,0.187,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-04-12,driving,37.42,0,0,72.69,66.15,66.67,62.5,1726.527,94.988,6.428,1.1,0.189,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-04-12,walking,34.2,0,0,72.69,66.15,66.67,62.5,1726.527,94.988,6.428,1.1,0.189,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-04-13,driving,54.98,0,0,72.69,66.15,66.67,62.5,1807.913,93.067,6.533,1.07,0.19,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-04-13,walking,44.06,0,0,72.69,66.15,66.67,62.5,1807.913,93.067,6.533,1.07,0.19,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-04-14,driving,59.3,0,0,72.69,66.15,66.67,62.5,1894.976,92.22,6.483,1.04,0.191,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-04-14,walking,48.68,0,0,72.69,66.15,66.67,62.5,1894.976,92.22,6.483,1.04,0.191,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-04-15,driving,63.03,0,0,72.69,66.15,66.67,62.5,1971.736,89.705,6.672,1.01,0.186,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-04-15,walking,50.37,0,0,72.69,66.15,66.67,62.5,1971.736,89.705,6.672,1.01,0.186,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-04-16,driving,64.11,0,0,72.69,66.15,66.67,62.5,2062.376,87.142,6.665,1,0.179,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-04-16,walking,50.64,0,0,72.69,66.15,66.67,62.5,2062.376,87.142,6.665,1,0.179,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-04-17,driving,70.71,0,0,72.69,66.15,66.67,62.5,2162.273,86.565,6.632,1.01,0.174,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-04-17,walking,54.85,0,0,72.69,66.15,66.67,62.5,2162.273,86.565,6.632,1.01,0.174,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-04-18,driving,65.07,0,0,72.69,66.15,66.67,62.5,2246.583,86.057,6.547,1.02,0.18,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-04-18,walking,52.49,0,0,72.69,66.15,66.67,62.5,2246.583,86.057,6.547,1.02,0.18,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-04-19,driving,52.71,0,0,72.69,66.15,66.67,62.5,2325.32,85.542,6.589,1.03,0.175,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-04-19,walking,45.86,0,0,72.69,66.15,66.67,62.5,2325.32,85.542,6.589,1.03,0.175,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-04-20,driving,65.15,0,0,72.69,66.15,66.67,62.5,2415.41,86.785,6.701,1.03,0.17,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-04-20,walking,53.87,0,0,72.69,66.15,66.67,62.5,2415.41,86.785,6.701,1.03,0.17,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-04-21,driving,65,0,0,72.69,66.15,66.67,62.5,2493.735,85.537,6.703,1.02,0.16,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-04-21,walking,51.9,0,0,72.69,66.15,66.67,62.5,2493.735,85.537,6.703,1.02,0.16,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-04-22,driving,66.49,0,270000000,72.69,66.15,66.67,62.5,2581.079,87.049,6.653,1.01,0.155,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-04-22,walking,52.86,0,270000000,72.69,66.15,66.67,62.5,2581.079,87.049,6.653,1.01,0.155,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-04-23,driving,68,0,0,72.69,66.15,66.67,62.5,2682.625,88.607,6.755,1,0.152,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-04-23,walking,52.92,0,0,72.69,66.15,66.67,62.5,2682.625,88.607,6.755,1,0.152,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-04-24,driving,76.68,384000000000,0,72.69,66.15,66.67,62.5,2780.289,88.288,6.783,1,0.145,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-04-24,walking,58.89,384000000000,0,72.69,66.15,66.67,62.5,2780.289,88.288,6.783,1,0.145,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-04-25,driving,72.62,0,0,72.69,66.15,66.67,62.5,2872.071,89.355,6.69,0.99,0.141,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-04-25,walking,60,0,0,72.69,66.15,66.67,62.5,2872.071,89.355,6.69,0.99,0.141,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-04-26,driving,57.06,0,0,72.69,66.15,66.67,62.5,2952.094,89.539,6.441,0.99,0.138,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-04-26,walking,45.95,0,0,72.69,66.15,66.67,62.5,2952.094,89.539,6.441,0.99,0.138,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-04-27,driving,68.77,0,0,72.69,66.15,66.67,62.5,3023.74,86.904,6.118,0.97,0.129,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-04-27,walking,54.93,0,0,72.69,66.15,66.67,62.5,3023.74,86.904,6.118,0.97,0.129,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-04-28,driving,71.33,0,0,72.69,66.15,66.67,62.5,3097.984,86.321,6.019,0.97,0.124,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-04-28,walking,57.61,0,0,72.69,66.15,66.67,62.5,3097.984,86.321,6.019,0.97,0.124,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-04-29,driving,71.86,0,0,72.69,66.15,66.67,62.5,3177.92,85.263,5.987,0.96,0.118,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-04-29,walking,56.67,0,0,72.69,66.15,66.67,62.5,3177.92,85.263,5.987,0.96,0.118,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-04-30,driving,74.98,0,0,72.69,66.15,66.67,62.5,3266.152,83.361,5.877,0.96,0.11,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-04-30,walking,57.81,0,0,72.69,66.15,66.67,62.5,3266.152,83.361,5.877,0.96,0.11,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-05-01,driving,88.5,0,0,72.69,66.15,66.67,62.5,3371.61,84.475,5.762,0.97,0.106,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-05-01,walking,69.58,0,0,72.69,66.15,66.67,62.5,3371.61,84.475,5.762,0.97,0.106,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-05-02,driving,84.34,0,0,72.69,66.15,66.67,62.5,3454.232,83.166,5.766,0.97,0.102,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-05-02,walking,71.29,0,0,72.69,66.15,66.67,62.5,3454.232,83.166,5.766,0.97,0.102,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-05-03,driving,68.08,0,0,72.69,66.15,66.67,62.5,3527.709,82.231,5.674,0.96,0.099,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-05-03,walking,57.64,0,0,72.69,66.15,66.67,62.5,3527.709,82.231,5.674,0.96,0.099,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-05-04,driving,78.01,0,0,72.69,66.15,66.67,62.5,3600.421,82.383,5.623,0.95,0.097,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-05-04,walking,63.27,0,0,72.69,66.15,66.67,62.5,3600.421,82.383,5.623,0.95,0.097,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-05-05,driving,80.55,0,0,72.69,66.15,66.67,62.5,3674.523,82.363,5.614,0.94,0.095,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-05-05,walking,64.79,0,0,72.69,66.15,66.67,62.5,3674.523,82.363,5.614,0.94,0.095,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-05-06,driving,81.47,0,0,72.69,66.15,66.67,62.5,3748.749,81.547,5.581,0.92,0.091,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-05-06,walking,64.32,0,0,72.69,66.15,66.67,62.5,3748.749,81.547,5.581,0.92,0.091,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-05-07,driving,85.85,0,0,72.69,66.15,66.67,62.5,3831.616,80.781,5.468,0.91,0.089,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-05-07,walking,68.9,0,0,72.69,66.15,66.67,62.5,3831.616,80.781,5.468,0.91,0.089,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-05-08,driving,95.56,0,0,72.69,66.15,66.67,62.5,3912.673,77.295,5.402,0.91,0.082,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-05-08,walking,73.57,0,0,72.69,66.15,66.67,62.5,3912.673,77.295,5.402,0.91,0.082,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-05-09,driving,93.62,0,0,72.69,66.15,66.67,62.5,3988.732,76.357,5.287,0.91,0.079,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-05-09,walking,75.32,0,0,72.69,66.15,66.67,62.5,3988.732,76.357,5.287,0.91,0.079,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-05-10,driving,70.41,0,0,72.69,66.15,66.67,62.5,4045.545,73.977,5.198,0.91,0.075,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-05-10,walking,55.76,0,0,72.69,66.15,66.67,62.5,4045.545,73.977,5.198,0.91,0.075,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-05-11,"",55.76,0,0,72.69,66.15,66.67,62.5,4103.846,71.918,5.051,0.91,0.071,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-05-12,"",55.76,0,0,72.69,66.15,66.67,62.5,4173.112,71.227,4.788,0.92,0.067,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-05-13,driving,91.01,0,0,72.69,66.15,66.67,62.5,4234.842,69.442,4.53,0.92,0.063,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-05-13,walking,76.46,0,0,72.69,66.15,66.67,62.5,4234.842,69.442,4.53,0.92,0.063,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-05-14,driving,94.41,0,0,72.69,66.15,66.67,62.5,4315.86,69.178,4.467,0.93,0.061,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-05-14,walking,78.54,0,0,72.69,66.15,66.67,62.5,4315.86,69.178,4.467,0.93,0.061,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-05-15,driving,109.51,0,0,72.69,66.15,66.67,62.5,4390.581,68.273,4.427,0.93,0.059,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-05-15,walking,92.87,0,0,72.69,66.15,66.67,62.5,4390.581,68.273,4.427,0.93,0.059,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-05-16,driving,104.87,0,0,72.69,66.15,66.67,62.5,4463.496,67.823,4.311,0.94,0.058,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-05-16,walking,92.48,0,0,72.69,66.15,66.67,62.5,4463.496,67.823,4.311,0.94,0.058,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-05-17,driving,83.6,0,0,72.69,66.15,66.67,62.5,4519.048,67.643,4.241,0.95,0.057,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-05-17,walking,72.02,0,0,72.69,66.15,66.67,62.5,4519.048,67.643,4.241,0.95,0.057,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-05-18,driving,94.5,0,0,72.69,66.15,66.67,62.5,4586.688,68.977,4.324,0.96,0.057,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-05-18,walking,79.45,0,0,72.69,66.15,66.67,62.5,4586.688,68.977,4.324,0.96,0.057,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-05-19,driving,99.48,0,0,72.69,66.15,66.67,62.5,4650.069,68.137,4.261,0.96,0.056,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-05-19,walking,84.13,0,0,72.69,66.15,66.67,62.5,4650.069,68.137,4.261,0.96,0.056,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-05-20,driving,102.44,0,0,72.69,66.15,66.67,62.5,4718.724,69.126,4.164,0.96,0.057,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-05-20,walking,86.94,0,0,72.69,66.15,66.67,62.5,4718.724,69.126,4.164,0.96,0.057,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-05-21,driving,107.95,0,0,72.69,66.15,66.67,62.5,4796.575,68.674,3.911,0.95,0.056,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-05-21,walking,90.55,0,0,72.69,66.15,66.67,62.5,4796.575,68.674,3.911,0.95,0.056,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-05-22,driving,125.32,0,0,72.69,66.15,66.67,62.5,4868.021,68.206,3.721,0.94,0.055,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-05-22,walking,104.37,0,0,72.69,66.15,66.67,62.5,4868.021,68.206,3.721,0.94,0.055,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-05-23,driving,115.84,0,0,72.69,66.15,66.67,62.5,4931.764,66.895,3.669,0.94,0.054,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-05-23,walking,101.57,0,0,72.69,66.15,66.67,62.5,4931.764,66.895,3.669,0.94,0.054,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-05-24,driving,95.79,0,0,72.69,66.15,66.67,62.5,4992.419,67.624,3.587,0.95,0.053,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-05-24,walking,85.35,0,0,72.69,66.15,66.67,62.5,4992.419,67.624,3.587,0.95,0.053,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-05-25,driving,92.54,0,0,72.69,66.15,66.67,62.5,5048.8,66.016,3.315,0.94,0.053,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,1
United States,2020-05-25,walking,78.61,0,0,72.69,66.15,66.67,62.5,5048.8,66.016,3.315,0.94,0.053,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,1
United States,2020-05-26,driving,106.47,0,0,72.69,66.15,66.67,62.5,5108.204,65.448,2.981,0.94,0.052,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-05-26,walking,91.83,0,0,72.69,66.15,66.67,62.5,5108.204,65.448,2.981,0.94,0.052,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
United States,2020-05-27,driving,108.78,0,0,72.69,66.15,66.67,62.5,5164.249,63.646,2.961,0.94,0.049,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-05-27,walking,93.44,0,0,72.69,66.15,66.67,62.5,5164.249,63.646,2.961,0.94,0.049,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0
United States,2020-05-28,driving,111.45,0,0,72.69,66.15,66.67,62.5,5231.68,62.158,2.92,0.95,0.046,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-05-28,walking,94.3,0,0,72.69,66.15,66.67,62.5,5231.68,62.158,2.92,0.95,0.046,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0
United States,2020-05-29,driving,127.18,0,0,72.69,66.15,66.67,62.5,5305.631,62.516,2.877,0.97,0.046,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-05-29,walking,109.16,0,0,72.69,66.15,66.67,62.5,5305.631,62.516,2.877,0.97,0.046,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0
United States,2020-05-30,driving,123.59,0,0,72.69,66.15,66.67,62.5,5377.026,63.609,2.823,0.98,0.046,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-05-30,walking,113.18,0,0,72.69,66.15,66.67,62.5,5377.026,63.609,2.823,0.98,0.046,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0
United States,2020-05-31,driving,97.96,0,0,72.69,66.15,66.67,62.5,5434.376,63.137,2.814,0.98,0.045,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-05-31,walking,86.96,0,0,72.69,66.15,66.67,62.5,5434.376,63.137,2.814,0.98,0.045,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0
United States,2020-06-01,driving,107.63,0,0,72.69,66.15,66.67,62.5,5486.986,62.598,2.887,0.98,0.043,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-06-01,walking,94.6,0,0,72.69,66.15,66.67,62.5,5486.986,62.598,2.887,0.98,0.043,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0
United States,2020-06-02,driving,109.14,0,0,72.69,66.15,66.67,62.5,5551.947,63.392,3.018,0.98,0.043,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0
