location,date,transportation_type,Value,E3_Fiscal measures,E4_International support,StringencyIndex,GovernmentResponseIndex,ContainmentHealthIndex,EconomicSupportIndex,total_cases_per_million,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,reproduction_rate,positive_rate,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,population_density,gdp_per_capita,extreme_poverty,hospital_beds_per_thousand,DayName,weekend_days,is_holiday,floor_month,shift_new_cases,shift_new_deaths,shift_reproduction,shift_positive,shift_vaccination,is_walking
Russia,2021-01-24,driving,103.01,0,0,50.46,54.79,57.26,37.5,25211.64,145.729,3.716,0.9,0.056,0.69,0.69,0,607,8.823,24765.954,0.1,8.05,Sunday,1,0,2021-01-01,158.525,3.645,0.94,0.054,0.69,0
Russia,2021-02-04,walking,116.04,0,0,45.83,46.2,47.44,37.5,26551.851,119.703,3.399,0.89,0.049,0.69,0.69,0,607,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-02-01,129.038,3.56,0.89,0.05,0.69,1
Russia,2021-02-07,driving,105.63,0,0,45.83,46.2,47.44,37.5,26885.089,112.686,3.329,0.89,0.047,0.69,0.69,0,607,8.823,24765.954,0.1,8.05,Sunday,1,0,2021-02-01,123.262,3.515,0.89,0.051,0.69,0
Russia,2021-02-14,walking,112.02,0,0,45.83,44.64,45.65,37.5,27591.194,100.872,3.323,0.88,0.044,0.69,0.69,0,607,8.823,24765.954,0.1,8.05,Sunday,1,0,2021-02-01,109.467,3.294,0.89,0.044,0.69,1
Russia,2021-02-16,driving,113.1,0,0,45.83,44.64,45.65,37.5,27776.407,97.465,3.242,0.88,0.044,0.69,0.69,0,607,8.823,24765.954,0.1,8.05,Tuesday,0,0,2021-02-01,105.919,3.338,0.89,0.045,0.69,0
Russia,2021-02-17,driving,108.92,0,0,45.83,44.64,45.65,37.5,27862.946,95.871,3.177,0.88,0.042,0.69,0.69,0,607,8.823,24765.954,0.1,8.05,Wednesday,0,0,2021-02-01,104.376,3.319,0.89,0.045,0.69,0
Russia,2021-02-18,driving,109.65,0,0,45.83,44.64,45.65,37.5,27953.692,94.344,3.105,0.89,0.042,0.69,0.69,0,607,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-02-01,102.673,3.321,0.89,0.044,0.69,0
Russia,2021-02-22,driving,101.45,0,0,45.83,44.64,45.65,37.5,28303.438,88.045,2.981,0.88,0.039,0.69,0.69,0,607,8.823,24765.954,0.1,8.05,Monday,0,0,2021-02-01,95.871,3.177,0.88,0.042,0.69,0
Russia,2021-02-25,driving,113.38,0,0,45.83,44.64,45.65,37.5,28538.852,83.594,2.833,0.88,0.044,0.69,0.69,0,607,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-02-01,90.927,3.048,0.88,0.041,0.69,0
Russia,2021-02-25,walking,122.84,0,0,45.83,44.64,45.65,37.5,28538.852,83.594,2.833,0.88,0.044,0.69,0.69,0,607,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-02-01,90.927,3.048,0.88,0.041,0.69,1
Russia,2021-03-03,driving,115.15,0,0,45.83,44.64,45.65,37.5,28990.459,75.349,2.797,0.91,0.035,3.76,2.94,0.82,754,8.823,24765.954,0.1,8.05,Wednesday,0,0,2021-03-01,81.356,2.792,0.88,0.043,0.69,0
Russia,2021-03-04,driving,120.71,0,0,45.83,44.64,45.65,37.5,29067.638,75.541,2.826,0.91,0.034,4.12,3.22,0.9,1178,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-03-01,80.018,2.754,0.88,0.042,0.69,0
Russia,2021-03-09,walking,110.46,0,0,40.28,39.43,39.7,37.5,29422.454,71.91,2.797,0.9,0.034,4.59,3.53,1.06,1414,8.823,24765.954,0.1,8.05,Tuesday,0,0,2021-03-01,75.541,2.826,0.91,0.034,3.22,1
Russia,2021-03-11,walking,114.65,0,0,40.28,39.43,39.7,37.5,29546.777,68.449,2.796,0.9,0.036,4.98,3.68,1.31,1237,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-03-01,75.003,2.861,0.91,0.034,3.48,1
Russia,2021-03-14,driving,108.69,0,0,40.28,39.43,39.7,37.5,29748.841,65.703,2.882,0.93,0.034,4.98,3.68,1.31,872,8.823,24765.954,0.1,8.05,Sunday,1,0,2021-03-01,72.986,2.898,0.9,0.033,3.52,0
Russia,2021-03-21,driving,114.96,0,0,40.28,39.43,39.7,37.5,30198.7,64.266,2.838,0.95,0.03,5.73,3.84,1.89,799,8.823,24765.954,0.1,8.05,Sunday,1,0,2021-03-01,64.885,3.015,0.94,0.032,3.68,0
Russia,2021-03-23,driving,119.94,0,0,40.28,39.43,39.7,37.5,30319.056,63.201,2.776,0.95,0.031,5.73,3.84,1.89,1298,8.823,24765.954,0.1,8.05,Tuesday,0,0,2021-03-01,65.355,2.978,0.95,0.03,3.72,0
Russia,2021-03-25,walking,152.59,0,0,40.28,39.43,39.7,37.5,30441.693,62.49,2.686,0.95,0.03,5.73,3.84,1.89,1795,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-03-01,65.019,2.859,0.95,0.03,3.83,1
Russia,2021-03-26,walking,157.78,0,0,40.28,39.43,39.7,37.5,30503.865,61.962,2.649,0.95,0.03,5.73,3.84,1.89,1863,8.823,24765.954,0.1,8.05,Friday,0,0,2021-03-01,64.266,2.838,0.95,0.03,3.84,1
Russia,2021-03-27,driving,127.58,0,0,40.28,39.43,39.7,37.5,30564.049,61.213,2.645,0.95,0.029,5.73,3.84,1.89,2083,8.823,24765.954,0.1,8.05,Saturday,1,0,2021-03-01,64.117,2.794,0.95,0.031,3.84,0
Russia,2021-03-28,driving,119.55,0,0,36.57,42.97,43.75,37.5,30625.577,60.982,2.61,0.95,0.03,5.73,3.84,1.89,2366,8.823,24765.954,0.1,8.05,Sunday,1,0,2021-03-01,63.201,2.776,0.95,0.031,3.84,0
Russia,2021-03-31,driving,117.47,0,0,36.57,42.97,43.75,37.5,30796.249,59.586,2.54,0.96,0.029,7.79,4.8,2.99,1934,8.823,24765.954,0.1,8.05,Wednesday,0,0,2021-03-01,61.962,2.649,0.95,0.03,3.84,0
Russia,2021-04-03,driving,119.15,0,0,36.57,42.97,43.75,37.5,30978.831,59.255,2.517,0.97,0.028,8.25,5.1,3.15,1571,8.823,24765.954,0.1,8.05,Saturday,1,0,2021-04-01,60.389,2.546,0.95,0.03,4.69,0
Russia,2021-04-11,driving,124.66,0,0,42.13,46.09,47.32,37.5,31447.055,58.376,2.515,0.98,0.029,9.67,5.96,3.71,1946,8.823,24765.954,0.1,8.05,Sunday,1,0,2021-04-01,58.959,2.559,0.98,0.029,5.31,0
Russia,2021-04-12,driving,119.42,0,0,42.13,46.09,47.32,37.5,31503.183,58.049,2.45,0.99,0.029,9.78,6.04,3.74,2011,8.823,24765.954,0.1,8.05,Monday,0,0,2021-04-01,58.977,2.527,0.98,0.029,5.42,0
Russia,2021-04-15,walking,153.78,0,0,42.13,46.09,47.32,37.5,31674.931,58.185,2.456,1,0.028,10.39,6.49,3.9,1771,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-04-01,58.494,2.531,0.98,0.029,5.88,1
Russia,2021-04-16,walking,162.79,0,0,42.13,46.09,47.32,37.5,31735.726,58.033,2.452,1,0.029,10.6,6.67,3.93,1802,8.823,24765.954,0.1,8.05,Friday,0,0,2021-04-01,58.376,2.515,0.98,0.029,5.96,1
Russia,2021-04-17,driving,134.65,0,0,42.13,46.09,47.32,37.5,31798.775,58.641,2.449,1,0.029,10.76,6.8,3.96,1687,8.823,24765.954,0.1,8.05,Saturday,1,0,2021-04-01,58.049,2.45,0.99,0.029,6.04,0
Russia,2021-04-22,walking,147.06,0,0,36.57,42.97,43.75,37.5,32086.822,58.841,2.605,1,0.029,11.8,7.39,4.41,2011,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-04-01,58.641,2.449,1,0.029,6.8,1
Russia,2021-04-23,driving,137.01,0,0,36.57,42.97,43.75,37.5,32146.554,58.69,2.603,1,0.029,12.02,7.54,4.48,2023,8.823,24765.954,0.1,8.05,Friday,0,0,2021-04-01,58.573,2.498,1,0.029,6.87,0
Russia,2021-04-25,walking,127.95,0,0,36.57,42.97,43.75,37.5,32265.443,58.339,2.545,1,0.03,12.44,7.79,4.65,1944,8.823,24765.954,0.1,8.05,Sunday,1,0,2021-04-01,58.841,2.607,1,0.029,7.09,1
Russia,2021-04-26,driving,118.48,0,0,36.57,42.97,43.75,37.5,32324.929,58.551,2.555,1,0.03,12.55,7.84,4.71,2034,8.823,24765.954,0.1,8.05,Monday,0,0,2021-04-01,58.787,2.606,1,0.029,7.21,0
Russia,2021-04-27,driving,123.38,0,0,36.57,44.01,44.94,37.5,32379.275,58.44,2.567,0.99,0.03,12.72,7.95,4.77,1947,8.823,24765.954,0.1,8.05,Tuesday,0,0,2021-04-01,58.841,2.605,1,0.029,7.39,0
Russia,2021-04-28,driving,128.72,0,0,36.57,44.01,44.94,37.5,32432.237,58.032,2.555,0.99,0.029,13.05,8.16,4.89,2176,8.823,24765.954,0.1,8.05,Wednesday,0,0,2021-04-01,58.69,2.603,1,0.029,7.54,0
Russia,2021-04-29,walking,150.1,0,0,36.57,44.01,44.94,37.5,32495.012,58.313,2.52,1,0.03,13.38,8.33,5.05,2257,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-04-01,58.197,2.601,0.99,0.029,7.75,1
Russia,2021-05-02,driving,125.57,0,0,36.57,44.01,44.94,37.5,32675.463,58.574,2.523,0.99,0.03,13.75,8.52,5.24,1878,8.823,24765.954,0.1,8.05,Sunday,1,0,2021-05-01,58.44,2.567,0.99,0.03,7.95,0
Russia,2021-05-08,driving,130.53,0,0,36.57,44.01,44.94,37.5,33003.384,55.239,2.371,0.98,0.035,14.8,8.95,5.85,1628,8.823,24765.954,0.1,8.05,Saturday,1,0,2021-05-01,58.268,2.504,0.98,0.03,8.53,0
Russia,2021-05-10,driving,137.48,0,0,36.57,44.01,44.94,37.5,33117.325,54.932,2.348,1,0.033,14.93,9.02,5.91,1640,8.823,24765.954,0.1,8.05,Monday,0,0,2021-05-01,58.121,2.423,0.97,0.033,8.71,0
Russia,2021-05-10,walking,153.11,0,0,36.57,44.01,44.94,37.5,33117.325,54.932,2.348,1,0.033,14.93,9.02,5.91,1640,8.823,24765.954,0.1,8.05,Monday,0,0,2021-05-01,58.121,2.423,0.97,0.033,8.71,1
Russia,2021-05-13,driving,134.68,0,0,36.57,44.01,44.94,37.5,33284.14,56.22,2.378,1.02,0.031,15.61,9.36,6.26,1571,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-05-01,55.239,2.371,0.98,0.035,8.95,0
Russia,2021-05-18,driving,136.55,0,0,36.57,44.01,44.94,37.5,33583.535,58.781,2.502,1.02,0.028,16.8,10,6.8,2618,8.823,24765.954,0.1,8.05,Tuesday,0,0,2021-05-01,56.22,2.378,1.02,0.031,9.36,0
Russia,2021-05-18,walking,167.74,0,0,36.57,44.01,44.94,37.5,33583.535,58.781,2.502,1.02,0.028,16.8,10,6.8,2618,8.823,24765.954,0.1,8.05,Tuesday,0,0,2021-05-01,56.22,2.378,1.02,0.031,9.36,1
Russia,2021-05-22,walking,183.07,0,0,36.57,44.01,44.94,37.5,33818.62,58.729,2.548,1.01,0.027,18.1,10.5,7.6,2508,8.823,24765.954,0.1,8.05,Saturday,1,0,2021-05-01,58.714,2.47,1.02,0.028,9.84,1
Russia,2021-05-24,driving,134.29,0,0,36.57,44.01,44.94,37.5,33935.864,58.22,2.495,1,0.027,18.37,10.7,7.67,2658,8.823,24765.954,0.1,8.05,Monday,0,0,2021-05-01,58.49,2.538,1.01,0.027,10.09,0
Russia,2021-05-28,walking,184.81,0,0,36.57,44.01,44.94,37.5,34169.161,58.481,2.567,1.03,0.027,19.26,11.19,8.07,2589,8.823,24765.954,0.1,8.05,Friday,0,0,2021-05-01,59.121,2.516,1.01,0.028,10.53,1
Russia,2021-06-01,walking,181.59,0,0,36.57,44.01,44.94,37.5,34418.745,61.385,2.577,1.04,0.026,20.09,11.45,8.65,2250,8.823,24765.954,0.1,8.05,Tuesday,0,0,2021-06-01,58.173,2.542,1.02,0.027,11.12,1
Russia,2021-06-04,driving,160.43,0,0,36.57,44.01,44.94,37.5,34599.162,61.429,2.533,1.03,0.026,20.9,11.94,8.96,2338,8.823,24765.954,0.1,8.05,Friday,0,0,2021-06-01,59.755,2.577,1.04,0.027,11.33,0
Russia,2021-06-04,walking,191.47,0,0,36.57,44.01,44.94,37.5,34599.162,61.429,2.533,1.03,0.026,20.9,11.94,8.96,2338,8.823,24765.954,0.1,8.05,Friday,0,0,2021-06-01,59.755,2.577,1.04,0.027,11.33,1
Russia,2021-06-17,driving,158.46,0,0,49.07,59.37,60.71,50,35653.793,92.899,2.619,1.24,0.038,23.25,13.17,10.08,1928,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-06-01,74.12,2.541,1.24,0.033,12.65,0
Russia,2021-06-24,walking,184.02,0,0,49.54,58.59,59.82,50,36495.424,120.233,3.353,1.23,0.041,25.33,14.17,11.16,2983,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-06-01,101.718,2.741,1.25,0.04,13.4,1
Russia,2021-06-25,driving,173.65,0,0,49.54,58.59,59.82,50,36632.917,123.183,3.494,1.22,0.041,25.77,14.46,11.31,3197,8.823,24765.954,0.1,8.05,Friday,0,0,2021-06-01,104.465,2.831,1.25,0.04,13.47,0
Russia,2021-06-28,driving,151.86,0,0,55.09,65.89,68.15,50,37062.829,133.539,3.945,1.2,0.043,26.57,14.93,11.64,3461,8.823,24765.954,0.1,8.05,Monday,0,0,2021-06-01,114.346,3.207,1.23,0.039,13.97,0
Russia,2021-06-28,walking,174.28,0,0,55.09,65.89,68.15,50,37062.829,133.539,3.945,1.2,0.043,26.57,14.93,11.64,3461,8.823,24765.954,0.1,8.05,Monday,0,0,2021-06-01,114.346,3.207,1.23,0.039,13.97,1
Russia,2021-07-05,walking,193.3,0,0,46.76,58.07,59.23,50,38154.826,156,4.511,1.14,0.045,29.49,17.22,12.27,4170,8.823,24765.954,0.1,8.05,Monday,0,0,2021-07-01,140.498,4.164,1.18,0.045,15.55,1
Russia,2021-07-09,driving,179.26,0,0,30.09,41.41,43.75,25,38813.314,165.13,4.752,1.09,0.046,31.95,19.12,12.83,4703,8.823,24765.954,0.1,8.05,Friday,0,0,2021-07-01,153.418,4.471,1.15,0.046,17.11,0
Russia,2021-07-11,driving,162.32,0,0,30.09,41.41,43.75,25,39150.116,165.575,4.893,1.07,0.047,32.6,19.63,12.97,4642,8.823,24765.954,0.1,8.05,Sunday,1,0,2021-07-01,158.651,4.592,1.13,0.045,17.88,0
Russia,2021-07-12,walking,194.78,0,0,30.09,41.41,43.75,25,39319.02,166.313,4.949,1.06,0.048,32.76,19.69,13.07,4675,8.823,24765.954,0.1,8.05,Monday,0,0,2021-07-01,161.468,4.645,1.12,0.047,18.28,1
Russia,2021-07-13,driving,164.27,0,0,30.09,41.41,43.75,25,39484.924,167.571,4.99,1.06,0.048,33.37,20.17,13.2,4284,8.823,24765.954,0.1,8.05,Tuesday,0,0,2021-07-01,162.675,4.707,1.1,0.048,18.54,0
Russia,2021-07-22,walking,192.37,0,0,30.09,41.41,43.75,25,40970.632,165.135,5.242,0.99,0.048,38.26,23.19,15.07,5331,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-07-01,167.694,5.214,1.02,0.047,21.84,1
Russia,2021-07-24,driving,162.76,0,0,30.09,41.41,43.75,25,41290.44,162.093,5.248,0.98,0.051,39.27,23.68,15.59,4740,8.823,24765.954,0.1,8.05,Saturday,1,0,2021-07-01,167.092,5.238,1.01,0.047,22.04,0
Russia,2021-07-25,driving,163.41,0,0,30.09,41.41,43.75,25,41451.587,161.151,5.264,0.98,0.05,39.4,23.75,15.65,4612,8.823,24765.954,0.1,8.05,Sunday,1,0,2021-07-01,166.135,5.242,1,0.046,22.74,0
Russia,2021-07-26,walking,197.54,0,0,30.09,41.41,43.75,25,41606.986,159.761,5.269,0.97,0.048,39.56,23.83,15.73,4704,8.823,24765.954,0.1,8.05,Monday,0,0,2021-07-01,165.972,5.239,0.99,0.047,22.95,1
Russia,2021-08-02,walking,187.05,0,0,46.76,54.95,59.23,25,42693.7,155.245,5.313,0.98,0.048,42.74,25.23,17.51,4541,8.823,24765.954,0.1,8.05,Monday,0,0,2021-08-01,157.762,5.277,0.97,0.048,24.37,1
Russia,2021-08-05,driving,170.08,0,0,46.76,54.95,59.23,25,43146.56,154.278,5.285,0.97,0.049,44.28,25.93,18.34,4431,8.823,24765.954,0.1,8.05,Thursday,0,0,2021-08-01,156.187,5.256,0.98,0.048,25.09,0
Russia,2021-08-09,driving,166.95,0,0,46.76,54.95,59.23,25,43747.001,150.472,5.251,0.97,0.049,45.48,26.46,19.01,3915,8.823,24765.954,0.1,8.05,Monday,0,0,2021-08-01,154.43,5.298,0.98,0.049,25.84,0
United States,2020-01-13,driving,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday,0,0,2020-01-01,151.85,5.277,0.97,0.049,26.31,0
United States,2020-01-14,driving,102.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuesday,0,0,2020-01-01,151.857,5.269,0.97,0.049,26.44,0
United States,2020-01-14,walking,99.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tuesday,0,0,2020-01-01,151.857,5.269,0.97,0.049,26.44,1
United States,2020-01-18,walking,132.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Saturday,1,0,2020-01-01,0,0,0,0,0,1
United States,2020-01-23,driving,107.9,0,0,0,3.12,3.57,0,0.003,0,0,0,0,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0,2020-01-01,0,0,0,0,0,0
United States,2020-01-25,driving,120.92,0,0,0,3.12,3.57,0,0.006,0,0,0,0,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0,2020-01-01,0,0,0,0,0,0
United States,2020-01-26,walking,89.9,0,0,0,3.12,3.57,0,0.015,0,0,0,0,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0,2020-01-01,0,0,0,0,0,1
United States,2020-01-29,driving,102.2,0,0,0,3.12,3.57,0,0.018,0.002,0,0,0,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0,2020-01-01,0,0,0,0,0,0
United States,2020-02-05,driving,101.77,0,0,5.56,6.25,7.14,0,0.033,0.002,0,0,0,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0,2020-02-01,0.003,0,0,0,0,0
United States,2020-02-06,driving,107.72,0,0,5.56,8.33,9.52,0,0.036,0.003,0,0,0,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0,2020-02-01,0.003,0,0,0,0,0
United States,2020-02-11,walking,96.13,0,0,5.56,8.33,9.52,0,0.039,0.001,0,0,0,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0,2020-02-01,0.003,0,0,0,0,1
United States,2020-02-25,driving,110.27,0,0,5.56,8.33,9.52,0,0.048,0.001,0,0,0,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0,2020-02-01,0,0,0,0,0,0
United States,2020-03-01,driving,101.04,0,0,8.33,11.98,13.69,0,0.097,0.007,0,0,0,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0,2020-03-01,0.001,0,0,0,0,0
United States,2020-03-05,walking,111.67,0,0,20.37,20.83,23.81,0,0.556,0.072,0.005,3.61,0,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0,2020-03-01,0.004,0,0,0,0,1
United States,2020-03-16,driving,84.09,0,0,52.31,43.75,50,0,14.136,1.763,0.032,3.62,0.049,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0,2020-03-01,0.449,0.009,3.42,0.061,0,0
United States,2020-03-19,driving,70.21,0,0,67.13,52.08,59.52,0,41.278,5.212,0.096,3.62,0.055,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0,2020-03-01,1.111,0.018,3.37,0.056,0,0
United States,2020-03-25,walking,46.04,0,0,72.69,55.21,63.1,0,207.965,25.752,0.507,2.54,0.101,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0,2020-03-01,7.687,0.139,3.52,0.063,0,1
United States,2020-03-29,driving,42.96,0,0,72.69,63.02,63.1,62.5,434.776,47.049,1.28,2.1,0.137,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0,2020-03-01,21.684,0.388,2.74,0.096,0,0
United States,2020-03-29,walking,38.29,0,0,72.69,63.02,63.1,62.5,434.776,47.049,1.28,2.1,0.137,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0,2020-03-01,21.684,0.388,2.74,0.096,0,1
United States,2020-03-31,walking,45.06,0,0,72.69,63.02,63.1,62.5,580.965,58.5,1.868,1.92,0.154,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0,2020-03-01,31.519,0.656,2.4,0.111,0,1
United States,2020-04-04,walking,45.77,0,0,72.69,64.58,64.88,62.5,971.297,84.803,3.535,1.56,0.194,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0,2020-04-01,51.726,1.505,2.01,0.142,0,1
United States,2020-04-10,driving,63.87,0,0,72.69,66.15,66.67,62.5,1556.32,97.552,6.087,1.16,0.2,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,1,2020-04-01,89.548,3.984,1.49,0.199,0,0
United States,2020-04-12,driving,37.42,0,0,72.69,66.15,66.67,62.5,1726.527,94.988,6.428,1.1,0.189,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0,2020-04-01,95.042,5.448,1.26,0.198,0,0
United States,2020-04-17,walking,54.85,0,0,72.69,66.15,66.67,62.5,2162.273,86.565,6.632,1.01,0.174,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0,2020-04-01,94.988,6.428,1.1,0.189,0,1
United States,2020-04-23,walking,52.92,0,0,72.69,66.15,66.67,62.5,2682.625,88.607,6.755,1,0.152,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0,2020-04-01,86.057,6.547,1.02,0.18,0,1
United States,2020-05-02,driving,84.34,0,0,72.69,66.15,66.67,62.5,3454.232,83.166,5.766,0.97,0.102,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0,2020-05-01,86.904,6.118,0.97,0.129,0,0
United States,2020-05-02,walking,71.29,0,0,72.69,66.15,66.67,62.5,3454.232,83.166,5.766,0.97,0.102,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0,2020-05-01,86.904,6.118,0.97,0.129,0,1
United States,2020-05-05,driving,80.55,0,0,72.69,66.15,66.67,62.5,3674.523,82.363,5.614,0.94,0.095,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0,2020-05-01,83.361,5.877,0.96,0.11,0,0
United States,2020-05-11,"",55.76,0,0,72.69,66.15,66.67,62.5,4103.846,71.918,5.051,0.91,0.071,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0,2020-05-01,81.547,5.581,0.92,0.091,0,0
United States,2020-05-12,"",55.76,0,0,72.69,66.15,66.67,62.5,4173.112,71.227,4.788,0.92,0.067,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0,2020-05-01,81.547,5.581,0.92,0.091,0,0
United States,2020-05-24,walking,85.35,0,0,72.69,66.15,66.67,62.5,4992.419,67.624,3.587,0.95,0.053,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0,2020-05-01,68.137,4.261,0.96,0.056,0,1
United States,2020-05-26,walking,91.83,0,0,72.69,66.15,66.67,62.5,5108.204,65.448,2.981,0.94,0.052,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0,2020-05-01,68.674,3.911,0.95,0.056,0,1
United States,2020-05-30,walking,113.18,0,0,72.69,66.15,66.67,62.5,5377.026,63.609,2.823,0.98,0.046,0,0,0,0,35.608,54225.446,1.2,2.77,Saturday,1,0,2020-05-01,66.016,3.315,0.94,0.053,0,1
United States,2020-06-02,driving,109.14,0,0,72.69,66.15,66.67,62.5,5551.947,63.392,3.018,0.98,0.043,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0,2020-06-01,62.158,2.92,0.95,0.046,0,0
United States,2020-06-07,driving,105.4,0,0,72.69,66.15,66.67,62.5,5872.149,62.539,2.479,0.99,0.04,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0,2020-06-01,63.392,3.018,0.98,0.043,0,0
United States,2020-06-12,driving,146.81,0,0,72.69,66.15,66.67,62.5,6189.682,62.224,2.179,1.06,0.039,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0,2020-06-01,62.539,2.479,0.99,0.04,0,0
United States,2020-06-14,walking,98.53,0,0,72.69,66.15,66.67,62.5,6323.073,64.418,2.17,1.09,0.039,0,0,0,0,35.608,54225.446,1.2,2.77,Sunday,1,0,2020-06-01,61.28,2.336,1,0.039,0,1
United States,2020-06-17,driving,127.18,0,0,68.98,64.06,64.29,62.5,6536.262,70.225,2.021,1.17,0.04,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0,2020-06-01,62.224,2.179,1.06,0.039,0,0
United States,2020-06-18,walking,112.23,0,0,68.98,64.06,64.29,62.5,6622.476,72.543,1.963,1.19,0.041,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0,2020-06-01,63.98,2.221,1.08,0.039,0,1
United States,2020-06-25,driving,138.16,0,0,68.98,64.06,64.29,62.5,7330.609,101.162,1.698,1.29,0.052,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0,2020-06-01,78.492,1.798,1.24,0.042,0,0
United States,2020-06-26,walking,138.08,0,0,68.98,64.06,64.29,62.5,7469.578,107.401,1.697,1.3,0.054,0,0,0,0,35.608,54225.446,1.2,2.77,Friday,0,0,2020-06-01,81.172,1.788,1.25,0.044,0,1
United States,2020-06-29,walking,112.78,0,0,68.98,64.06,64.29,62.5,7842.273,121.983,1.666,1.29,0.057,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0,2020-06-01,96.074,1.764,1.29,0.05,0,1
United States,2020-07-06,driving,129.9,0,0,68.98,65.62,66.07,62.5,8886.896,149.232,1.577,1.21,0.066,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0,2020-07-01,132.898,1.566,1.27,0.059,0,0
United States,2020-07-07,walking,115.63,0,0,68.98,65.62,66.07,62.5,9070.16,155.378,1.837,1.22,0.068,0,0,0,0,35.608,54225.446,1.2,2.77,Tuesday,0,0,2020-07-01,139.938,1.64,1.25,0.061,0,1
United States,2020-07-09,walking,122.3,0,0,68.98,65.62,66.07,62.5,9440.634,161.495,2.023,1.21,0.067,0,0,0,0,35.608,54225.446,1.2,2.77,Thursday,0,0,2020-07-01,144.13,1.576,1.21,0.064,0,1
United States,2020-07-13,walking,115.78,0,0,68.98,65.62,66.07,62.5,10182.103,185.03,2.357,1.18,0.068,0,0,0,0,35.608,54225.446,1.2,2.77,Monday,0,0,2020-07-01,158.96,1.89,1.21,0.068,0,1
United States,2020-07-15,driving,134.69,0,0,68.98,65.62,66.07,62.5,10593.402,191.659,2.321,1.15,0.069,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0,2020-07-01,168.705,2.085,1.2,0.068,0,0
United States,2020-07-22,driving,133.99,0,1950000,67.13,64.58,64.88,62.5,12008.016,202.088,2.628,1.04,0.069,0,0,0,0,35.608,54225.446,1.2,2.77,Wednesday,0,0,2020-07-01,199.228,2.339,1.11,0.071,0,0
